"JOB .","PayItemID"
"0856",620
"0856",776
"0856",217
"0856",628
"0855",623
"0855",668
"0855",669
"0855",670
"0855",753
"0855",778
"0855",621
"0855",1230
"0855",620
"0855",619
"0855",671
"0855",672
"0855",663
"0855",622
"0855",665
"0855",776
"0855",695
"0855",777
"0855",1304
"0855",1305
"0855",1234
"0855",673
"0855",666
"0855",1423
"0855",628
"0855",674
"0855",751
"0855",667
"0855",680
"0854",623
"0854",
"0854",1006
"0854",997
"0854",620
"0854",668
"0854",673
"0854",1589
"0854",752
"0854",619
"0854",628
"0853",622
"0853",619
"0853",753
"0853",673
"0853",623
"0853",621
"0853",620
"0853",776
"0853",672
"0852",1394
"0852",752
"0852",1399
"0852",1225
"0852",622
"0851",776
"0851",1384
"0851",1225
"0851",695
"0851",672
"0851",674
"0851",673
"0851",623
"0851",619
"0851",753
"0851",628
"0851",667
"0851",669
"0851",670
"0850",1393
"0849",1414
"0849",621
"0849",620
"0849",619
"0849",1285
"0849",910
"0849",
"0849",1416
"0849",671
"0849",668
"0849",911
"0849",1225
"0849",742
"0849",688
"0849",697
"0849",666
"0849",695
"0849",776
"0849",628
"0849",674
"0849",673
"0849",672
"0849",692
"0849",623
"0849",622
"0849",699
"0849",665
"0849",664
"0849",750
"0849",663
"0849",785
"0849",1353
"0849",1352
"0849",686
"0849",732
"0849",687
"0849",777
"0849",908
"0849",667
"0849",680
"0849",778
"0849",1307
"0849",685
"0849",909
"0849",1230
"0849",937
"0849",907
"0849",1302
"0849",906
"0848",632
"0848",816
"0848",676
"0848",677
"0848",675
"0848",1234
"0848",830
"0848",695
"0848",783
"0848",894
"0848",697
"0848",698
"0848",741
"0848",699
"0848",700
"0848",744
"0848",1225
"0848",1284
"0848",815
"0848",1250
"0848",841
"0848",1231
"0848",1286
"0848",1307
"0848",1251
"0848",873
"0848",746
"0848",747
"0848",836
"0848",837
"0848",838
"0848",839
"0848",748
"0848",840
"0848",1285
"0848",659
"0848",979
"0848",1166
"0848",1165
"0848",856
"0848",917
"0848",681
"0848",916
"0848",972
"0848",721
"0848",776
"0848",1197
"0848",826
"0848",658
"0848",958
"0848",217
"0848",1306
"0848",711
"0848",921
"0848",868
"0848",703
"0848",1597
"0848",660
"0848",860
"0848",623
"0848",622
"0848",680
"0848",754
"0848",621
"0848",620
"0848",723
"0848",919
"0848",682
"0848",1068
"0848",684
"0848",1167
"0848",885
"0848",920
"0848",672
"0848",726
"0848",828
"0848",1134
"0848",950
"0848",785
"0848",1253
"0848",728
"0848",683
"0848",388
"0848",1599
"0848",778
"0848",666
"0848",1230
"0848",777
"0848",766
"0848",662
"0848",924
"0848",619
"0848",667
"0848",663
"0848",665
"0848",750
"0848",664
"0848",751
"0848",772
"0848",685
"0848",732
"0848",752
"0848",753
"0848",674
"0848",692
"0848",768
"0848",710
"0848",628
"0848",886
"0848",729
"0848",290
"0848",889
"0848",673
"0848",616
"0848",1046
"0848",760
"0848",686
"0848",765
"0848",952
"0848",1303
"0848",866
"0848",671
"0848",670
"0848",669
"0848",1283
"0848",668
"0848",689
"0848",688
"0848",687
"0848",862
"0848",1384
"0848",1376
"0848",1377
"0848",1378
"0848",1379
"0848",1380
"0848",1381
"0848",1375
"0848",1383
"0848",742
"0848",1385
"0848",1386
"0848",1387
"0848",1388
"0848",1389
"0848",704
"0848",1524
"0848",1382
"0848",1366
"0848",705
"0848",1374
"0848",707
"0848",679
"0848",1240
"0848",1349
"0848",1365
"0848",706
"0848",1367
"0848",1368
"0848",1369
"0848",1370
"0848",1371
"0848",1372
"0848",1373
"0848",1272
"0847",616
"0847",673
"0847",619
"0847",623
"0846",673
"0846",623
"0846",754
"0846",1361
"0846",1362
"0846",1363
"0846",619
"0845",672
"0845",765
"0844",753
"0844",776
"0844",628
"0844",674
"0844",665
"0844",910
"0844",777
"0844",1230
"0844",906
"0844",907
"0844",908
"0844",778
"0844",666
"0844",752
"0844",668
"0844",911
"0844",619
"0844",620
"0844",621
"0844",751
"0844",909
"0844",667
"0843",619
"0843",623
"0843",776
"0842",673
"0842",623
"0842",619
"0841",1360
"0841",1359
"0841",1358
"0840",673
"0840",619
"0839",628
"0839",623
"0839",673
"0839",619
"0839",753
"0839",776
"0839",752
"0838",674
"0838",910
"0838",911
"0838",619
"0838",620
"0838",621
"0838",751
"0838",1283
"0838",753
"0838",668
"0838",628
"0838",776
"0838",909
"0838",752
"0837",619
"0837",673
"0837",622
"0837",753
"0837",776
"0837",710
"0836",619
"0836",673
"0835",1197
"0835",785
"0835",1196
"0834",1297
"0834",703
"0834",1354
"0833",622
"0833",776
"0833",619
"0833",710
"0833",673
"0833",620
"0833",623
"0832",752
"0832",753
"0832",751
"0832",674
"0832",628
"0832",776
"0832",619
"0832",673
"0832",907
"0832",1109
"0832",616
"0832",910
"0832",668
"0832",667
"0832",909
"0832",777
"0832",661
"0832",911
"0832",621
"0832",778
"0832",620
"0832",672
"0832",623
"0832",622
"0831",623
"0831",619
"0830",1351
"0830",776
"0830",628
"0830",674
"0830",673
"0830",680
"0830",672
"0830",621
"0830",620
"0830",619
"0830",671
"0830",1230
"0830",623
"0830",622
"0829",619
"0829",911
"0829",623
"0829",673
"0829",753
"0829",776
"0828",1350
"0828",619
"0828",623
"0828",776
"0828",673
"0828",753
"0828",672
"0827",753
"0827",776
"0827",673
"0827",623
"0827",619
"0826",619
"0826",672
"0826",911
"0826",622
"0826",623
"0826",776
"0826",628
"0826",753
"0826",673
"0826",909
"0825",663
"0825",907
"0825",668
"0825",667
"0825",778
"0825",666
"0825",909
"0825",1302
"0825",906
"0825",1230
"0825",1109
"0825",665
"0825",910
"0825",777
"0825",623
"0825",911
"0825",1304
"0825",771
"0825",776
"0825",628
"0825",674
"0825",753
"0825",752
"0825",751
"0825",673
"0825",672
"0825",622
"0825",680
"0825",621
"0825",619
"0825",710
"0825",620
"0824",1087
"0823",776
"0823",753
"0823",673
"0823",623
"0823",619
"0823",1009
"0822",753
"0822",673
"0822",776
"0822",619
"0822",622
"0821",672
"0821",666
"0821",680
"0821",668
"0821",621
"0821",673
"0821",619
"0821",628
"0821",665
"0821",776
"0821",674
"0821",620
"0820",906
"0820",776
"0820",673
"0820",628
"0820",1230
"0820",753
"0820",672
"0820",909
"0820",621
"0820",752
"0820",665
"0820",619
"0820",911
"0820",910
"0820",668
"0820",667
"0820",674
"0820",666
"0820",907
"0820",620
"0820",751
"0820",997
"0820",1109
"0820",908
"0819",672
"0819",776
"0819",673
"0819",752
"0819",753
"0819",628
"0819",692
"0819",1046
"0819",869
"0819",742
"0819",741
"0819",698
"0819",674
"0819",1225
"0819",685
"0819",732
"0819",665
"0819",1230
"0819",751
"0819",1515
"0819",997
"0819",1294
"0819",664
"0819",239
"0819",1287
"0819",663
"0819",623
"0819",666
"0819",667
"0819",668
"0819",671
"0819",710
"0819",711
"0819",619
"0819",620
"0819",621
"0819",680
"0819",622
"0819",785
"0818",622
"0818",619
"0818",668
"0818",672
"0818",620
"0818",621
"0818",623
"0818",673
"0818",751
"0818",752
"0818",753
"0818",674
"0818",776
"0818",628
"0817",668
"0817",621
"0817",667
"0817",776
"0817",778
"0817",619
"0817",666
"0817",665
"0817",672
"0817",777
"0817",673
"0817",751
"0817",752
"0817",753
"0817",674
"0817",628
"0817",620
"0816",1196
"0816",1197
"0815",680
"0815",622
"0815",623
"0815",692
"0815",659
"0815",621
"0815",1283
"0815",672
"0815",777
"0815",748
"0815",750
"0815",753
"0815",388
"0815",1411
"0815",662
"0815",217
"0815",958
"0815",771
"0815",664
"0815",670
"0815",665
"0815",620
"0815",666
"0815",778
"0815",667
"0815",687
"0815",668
"0815",1046
"0815",669
"0815",671
"0815",658
"0815",866
"0815",619
"0815",732
"0815",707
"0815",673
"0815",889
"0815",628
"0815",776
"0815",695
"0815",697
"0815",1225
"0815",1285
"0815",660
"0815",1234
"0815",1240
"0815",679
"0815",675
"0815",632
"0815",751
"0815",1523
"0815",816
"0815",815
"0815",1307
"0815",1250
"0815",676
"0815",721
"0815",916
"0815",726
"0815",727
"0815",729
"0815",290
"0815",674
"0815",616
"0815",965
"0815",677
"0815",703
"0815",704
"0815",663
"0815",1349
"0815",1348
"0815",1347
"0815",1346
"0815",1345
"0815",1272
"0814",1344
"0813",1009
"0813",776
"0813",673
"0813",753
"0813",752
"0813",619
"0813",621
"0813",620
"0813",623
"0812",619
"0812",906
"0812",911
"0812",753
"0812",776
"0812",1342
"0811",1341
"0811",1340
"0811",680
"0811",619
"0810",620
"0810",752
"0810",668
"0810",619
"0810",673
"0810",628
"0810",776
"0810",753
"0809",753
"0809",619
"0809",621
"0809",623
"0809",673
"0809",668
"0809",752
"0809",674
"0809",628
"0809",776
"0809",620
"0809",751
"0809",1182
"0809",622
"0808",753
"0808",1296
"0808",710
"0808",673
"0808",776
"0808",623
"0807",668
"0807",751
"0807",667
"0807",674
"0807",753
"0807",628
"0807",776
"0807",620
"0807",752
"0807",777
"0807",619
"0807",778
"0807",621
"0806",785
"0806",1196
"0806",1197
"0805",698
"0805",674
"0805",628
"0805",776
"0805",1611
"0805",1612
"0805",1613
"0805",1614
"0805",696
"0805",1307
"0805",1137
"0805",1249
"0805",753
"0805",1339
"0805",1197
"0805",1524
"0805",1562
"0805",741
"0805",697
"0805",666
"0805",673
"0805",623
"0805",621
"0805",620
"0805",619
"0805",711
"0805",710
"0805",1303
"0805",866
"0805",668
"0805",688
"0805",685
"0805",778
"0805",680
"0805",751
"0805",924
"0805",672
"0805",692
"0805",1170
"0805",667
"0805",622
"0805",752
"0805",876
"0805",616
"0805",1196
"0805",732
"0805",665
"0805",777
"0804",1225
"0804",623
"0804",663
"0804",776
"0804",672
"0804",622
"0804",680
"0804",620
"0804",619
"0804",668
"0804",666
"0804",665
"0804",628
"0804",673
"0803",668
"0803",732
"0803",665
"0803",777
"0803",1230
"0803",666
"0803",778
"0803",686
"0803",688
"0803",771
"0803",669
"0803",670
"0803",671
"0803",710
"0803",619
"0803",620
"0803",621
"0803",622
"0803",692
"0803",667
"0803",785
"0803",889
"0803",616
"0803",1046
"0803",760
"0803",862
"0803",761
"0803",768
"0803",663
"0803",729
"0803",685
"0803",726
"0803",664
"0803",974
"0803",918
"0803",916
"0803",623
"0803",958
"0803",672
"0803",217
"0803",750
"0803",290
"0803",727
"0803",632
"0803",1240
"0803",679
"0803",707
"0803",706
"0803",673
"0803",705
"0803",680
"0803",703
"0803",677
"0803",1272
"0803",675
"0803",1357
"0803",816
"0803",815
"0803",841
"0803",840
"0803",748
"0803",747
"0803",746
"0803",1251
"0803",1307
"0803",1231
"0803",676
"0803",695
"0803",753
"0803",674
"0803",628
"0803",704
"0803",776
"0803",1336
"0803",741
"0803",1225
"0803",1250
"0803",1234
"0757",623
"0757",672
"0757",673
"0757",753
"0757",776
"0757",1003
"0757",765
"0757",619
"0756",680
"0756",621
"0755",620
"0754",622
"0754",685
"0754",686
"0754",621
"0754",620
"0754",623
"0754",673
"0754",752
"0754",753
"0754",628
"0754",674
"0754",776
"0754",619
"0753",1335
"0752",1334
"0752",1116
"0750",673
"0750",623
"0750",619
"0749",620
"0749",628
"0749",668
"0749",666
"0749",665
"0749",619
"0749",667
"0749",621
"0749",776
"0749",680
"0749",622
"0749",623
"0749",672
"0749",673
"0749",674
"0749",710
"0748",619
"0748",753
"0748",776
"0747",1356
"0747",1282
"0747",753
"0747",1307
"0747",741
"0747",673
"0747",680
"0747",621
"0747",619
"0747",688
"0747",732
"0747",785
"0747",776
"0746",1230
"0746",673
"0746",672
"0746",620
"0745",1326
"0745",752
"0745",753
"0745",628
"0745",776
"0745",695
"0745",754
"0745",1325
"0745",623
"0745",1327
"0745",1328
"0745",1329
"0745",748
"0745",815
"0745",816
"0745",1324
"0745",671
"0745",219
"0745",658
"0745",659
"0745",660
"0745",616
"0745",663
"0745",673
"0745",670
"0745",672
"0745",711
"0745",619
"0745",620
"0745",621
"0745",680
"0745",622
"0745",801
"0745",668
"0745",217
"0745",1391
"0745",632
"0745",1390
"0745",677
"0745",802
"0745",1392
"0744",1323
"0744",619
"0744",620
"0744",680
"0744",622
"0744",623
"0744",672
"0744",673
"0744",776
"0744",753
"0744",663
"0744",628
"0744",751
"0744",750
"0744",674
"0743",673
"0743",619
"0742",667
"0742",712
"0741",1322
"0741",1321
"0741",619
"0740",619
"0740",673
"0740",1116
"0739",673
"0739",628
"0739",619
"0739",623
"0739",671
"0739",776
"0738",909
"0738",910
"0738",1314
"0738",1315
"0738",1316
"0738",
"0738",1317
"0738",1318
"0738",1331
"0738",1332
"0738",619
"0737",1312
"0737",776
"0737",673
"0737",619
"0736",623
"0736",1333
"0736",616
"0736",710
"0736",711
"0736",619
"0736",622
"0736",672
"0736",673
"0736",753
"0736",776
"0736",873
"0736",1287
"0736",620
"0735",674
"0735",685
"0735",1282
"0734",674
"0734",668
"0734",620
"0734",680
"0733",776
"0733",673
"0733",623
"0733",619
"0732",842
"0732",843
"0732",675
"0732",992
"0732",676
"0732",677
"0732",703
"0732",704
"0732",705
"0732",706
"0732",707
"0732",679
"0732",1240
"0732",1177
"0732",1178
"0732",965
"0732",1272
"0732",1306
"0732",1307
"0732",1308
"0732",1309
"0732",1311
"0732",632
"0732",1310
"0732",668
"0732",990
"0732",623
"0732",622
"0732",680
"0732",754
"0732",621
"0732",620
"0732",619
"0732",710
"0732",1303
"0732",1225
"0732",1283
"0732",832
"0732",688
"0732",667
"0732",686
"0732",778
"0732",666
"0732",1230
"0732",777
"0732",665
"0732",732
"0732",1250
"0732",1234
"0732",671
"0732",748
"0732",989
"0732",1231
"0732",816
"0732",815
"0732",988
"0732",836
"0732",987
"0732",986
"0732",1251
"0732",1286
"0732",692
"0732",840
"0732",991
"0732",838
"0732",837
"0732",776
"0732",628
"0732",674
"0732",753
"0732",747
"0732",752
"0732",673
"0732",695
"0732",672
"0732",841
"0732",1105
"0732",1419
"0732",765
"0732",768
"0732",663
"0732",388
"0732",750
"0732",771
"0732",664
"0732",862
"0732",685
"0732",1046
"0732",1352
"0732",1353
"0732",217
"0732",1364
"0732",1395
"0732",1396
"0732",785
"0732",726
"0732",1398
"0732",772
"0732",916
"0732",683
"0732",919
"0732",828
"0732",950
"0732",1253
"0732",826
"0732",977
"0732",970
"0732",761
"0732",239
"0732",1397
"0732",660
"0732",659
"0732",658
"0732",219
"0732",727
"0732",728
"0732",729
"0732",290
"0732",889
"0732",681
"0732",746
"0731",673
"0731",1205
"0731",623
"0731",776
"0731",619
"0730",622
"0730",680
"0730",623
"0730",685
"0730",692
"0730",668
"0730",621
"0730",620
"0730",672
"0730",619
"0730",866
"0730",1283
"0730",687
"0730",673
"0730",1230
"0730",628
"0730",772
"0730",664
"0730",771
"0730",750
"0730",388
"0730",663
"0730",768
"0730",344
"0730",686
"0730",778
"0730",752
"0730",1405
"0730",1404
"0730",1403
"0730",997
"0730",1003
"0730",1303
"0730",667
"0730",695
"0730",1304
"0730",753
"0730",1286
"0730",751
"0730",666
"0730",777
"0730",665
"0730",239
"0730",1234
"0730",1250
"0730",1225
"0730",776
"0730",710
"0730",674
"0730",1357
"0730",875
"0729",910
"0729",776
"0729",628
"0729",753
"0729",751
"0729",621
"0729",620
"0729",1313
"0729",911
"0729",674
"0729",668
"0729",667
"0729",778
"0729",909
"0729",907
"0729",777
"0729",619
"0729",752
"0728",1300
"0727",619
"0727",673
"0727",753
"0727",776
"0727",1320
"0726",902
"0726",1274
"0725",776
"0725",619
"0725",673
"0724",1299
"0724",
"0724",776
"0724",673
"0724",619
"0723",753
"0723",1225
"0723",776
"0723",663
"0723",674
"0723",911
"0723",673
"0723",619
"0723",620
"0723",621
"0723",680
"0723",622
"0723",623
"0723",628
"0723",909
"0723",906
"0723",908
"0723",668
"0723",910
"0723",672
"0723",1230
"0723",907
"0722",628
"0722",776
"0722",619
"0722",622
"0722",623
"0722",673
"0721",619
"0721",673
"0721",672
"0721",1297
"0721",753
"0721",623
"0720",776
"0720",673
"0720",623
"0720",619
"0720",753
"0720",616
"0719",753
"0719",623
"0719",673
"0719",710
"0719",628
"0719",776
"0719",1296
"0719",672
"0718",622
"0718",673
"0718",753
"0718",628
"0718",623
"0718",619
"0718",776
"0717",673
"0717",674
"0717",623
"0717",619
"0716",1274
"0715",776
"0715",628
"0715",753
"0715",752
"0715",673
"0715",623
"0715",710
"0715",344
"0715",1230
"0715",622
"0715",620
"0715",668
"0715",619
"0715",672
"0714",898
"0714",776
"0714",899
"0713",665
"0713",666
"0713",621
"0713",776
"0713",674
"0713",430
"0713",632
"0713",1219
"0713",753
"0713",628
"0712",776
"0712",619
"0712",620
"0712",622
"0712",623
"0712",672
"0712",673
"0712",628
"0712",1295
"0712",753
"0711",1294
"0710",628
"0710",776
"0710",673
"0710",623
"0710",753
"0710",752
"0710",620
"0710",1009
"0710",619
"0710",971
"0709",1279
"0709",1418
"0708",628
"0708",621
"0708",620
"0708",619
"0708",666
"0708",1003
"0708",1009
"0708",776
"0708",667
"0708",674
"0708",753
"0708",752
"0708",751
"0708",777
"0708",778
"0708",665
"0708",672
"0708",668
"0708",622
"0707",1130
"0706",673
"0706",676
"0706",672
"0706",660
"0706",620
"0706",619
"0706",711
"0706",668
"0706",667
"0706",666
"0706",621
"0706",344
"0706",1291
"0706",659
"0706",658
"0706",958
"0706",217
"0706",924
"0706",705
"0706",665
"0706",632
"0706",679
"0706",707
"0706",692
"0706",706
"0706",675
"0706",816
"0706",815
"0706",776
"0706",628
"0706",1240
"0706",674
"0706",752
"0706",677
"0705",1087
"0704",687
"0703",621
"0703",620
"0703",623
"0703",754
"0703",1019
"0703",680
"0703",622
"0703",672
"0703",673
"0703",753
"0703",674
"0703",619
"0703",776
"0703",937
"0703",1282
"0703",1265
"0703",628
"0703",954
"0703",1303
"0703",995
"0703",909
"0703",911
"0703",1009
"0703",997
"0703",1302
"0703",908
"0703",1343
"0703",668
"0703",910
"0703",1576
"0701",
"0701",
"0699",750
"0699",772
"0699",664
"0699",771
"0699",388
"0699",663
"0699",344
"0699",1290
"0699",1230
"0699",688
"0699",1284
"0699",1285
"0699",1286
"0699",1287
"0699",1289
"0699",924
"0699",949
"0699",898
"0699",1274
"0699",1319
"0699",683
"0699",1283
"0699",732
"0699",700
"0699",689
"0699",894
"0699",696
"0699",697
"0699",698
"0699",868
"0699",1293
"0699",1301
"0699",1120
"0699",1009
"0699",686
"0699",1288
"0699",685
"0699",623
"0699",669
"0699",1250
"0699",1225
"0699",776
"0699",628
"0699",674
"0699",687
"0699",668
"0699",753
"0699",673
"0699",1231
"0699",692
"0699",873
"0699",622
"0699",680
"0699",621
"0699",620
"0699",1251
"0699",619
"0699",711
"0699",878
"0699",710
"0699",866
"0699",672
"0699",875
"0699",877
"0699",876
"0699",1234
"0698",1087
"0698",710
"0697",619
"0697",776
"0697",628
"0697",674
"0697",753
"0697",752
"0697",751
"0697",620
"0697",911
"0697",910
"0697",668
"0697",667
"0697",778
"0697",909
"0697",908
"0697",907
"0697",906
"0697",777
"0697",621
"0696",1279
"0695",785
"0694",1223
"0693",668
"0693",673
"0693",621
"0693",620
"0693",619
"0693",866
"0693",670
"0693",752
"0693",688
"0693",687
"0693",667
"0693",686
"0693",778
"0693",666
"0693",671
"0693",776
"0693",699
"0693",832
"0693",698
"0693",697
"0693",696
"0693",894
"0693",924
"0693",695
"0693",751
"0693",217
"0693",628
"0693",219
"0693",674
"0693",753
"0693",732
"0693",867
"0693",1173
"0693",777
"0693",828
"0693",950
"0693",785
"0693",826
"0693",857
"0693",683
"0693",839
"0693",860
"0693",658
"0693",970
"0693",681
"0693",659
"0693",239
"0693",916
"0693",1131
"0693",890
"0693",660
"0693",685
"0693",772
"0693",664
"0693",750
"0693",388
"0693",919
"0693",344
"0693",665
"0693",889
"0693",290
"0693",729
"0693",728
"0693",727
"0693",726
"0693",663
"0693",1264
"0693",1240
"0693",1177
"0693",1178
"0693",1252
"0693",1253
"0693",1254
"0693",1255
"0693",1256
"0693",1257
"0693",1258
"0693",1259
"0693",1260
"0693",1261
"0693",679
"0693",1270
"0693",366
"0693",837
"0693",675
"0693",1241
"0693",1337
"0693",1262
"0693",1271
"0693",1263
"0693",1269
"0693",1268
"0693",1267
"0693",1266
"0693",1265
"0693",676
"0693",1272
"0693",840
"0693",1244
"0693",707
"0693",1242
"0693",1245
"0693",1243
"0693",1108
"0693",1125
"0693",1137
"0693",746
"0693",747
"0693",836
"0693",1233
"0693",841
"0693",815
"0693",842
"0693",705
"0693",704
"0693",703
"0693",677
"0693",838
"0693",816
"0693",706
"0693",843
"0693",845
"0693",992
"0693",991
"0693",990
"0693",989
"0693",1232
"0693",844
"0692",621
"0692",680
"0692",622
"0692",620
"0692",344
"0692",623
"0692",619
"0692",686
"0692",685
"0692",672
"0692",668
"0692",776
"0692",628
"0692",674
"0692",673
"0691",747
"0691",699
"0691",1234
"0691",1243
"0691",1298
"0691",1242
"0691",1241
"0691",746
"0691",1231
"0691",1235
"0691",1225
"0691",1233
"0691",743
"0691",1232
"0691",697
"0691",776
"0691",628
"0691",674
"0691",673
"0691",680
"0691",621
"0691",620
"0691",868
"0691",707
"0691",1160
"0691",619
"0691",751
"0691",1244
"0691",1249
"0691",1251
"0691",1250
"0691",882
"0691",883
"0691",815
"0691",679
"0691",840
"0691",706
"0691",705
"0691",704
"0691",703
"0691",677
"0691",676
"0691",675
"0691",816
"0691",418
"0691",1240
"0691",290
"0691",771
"0691",750
"0691",388
"0691",663
"0691",768
"0691",760
"0691",1046
"0691",664
"0691",889
"0691",753
"0691",729
"0691",726
"0691",785
"0691",916
"0691",217
"0691",1245
"0691",710
"0691",344
"0691",667
"0691",671
"0691",888
"0691",772
"0691",865
"0691",668
"0691",689
"0691",866
"0691",687
"0691",670
"0691",686
"0691",732
"0691",688
"0691",685
"0691",665
"0691",777
"0691",1230
"0691",666
"0691",778
"0690",679
"0690",219
"0690",707
"0690",705
"0690",704
"0690",703
"0690",677
"0690",344
"0690",676
"0690",706
"0690",675
"0690",1232
"0690",816
"0690",815
"0690",841
"0690",840
"0690",747
"0690",665
"0690",674
"0690",746
"0690",1243
"0690",1233
"0690",1244
"0690",1246
"0690",1338
"0690",1242
"0690",1240
"0690",752
"0690",1245
"0690",1230
"0690",1241
"0690",776
"0690",628
"0690",753
"0690",668
"0690",217
"0690",620
"0690",621
"0690",619
"0690",710
"0690",669
"0690",667
"0690",666
"0689",628
"0688",1239
"0687",1238
"0686",686
"0686",710
"0686",619
"0686",668
"0686",620
"0686",688
"0686",687
"0686",667
"0686",666
"0686",1230
"0686",665
"0686",732
"0686",1234
"0686",1235
"0686",685
"0686",621
"0686",664
"0686",683
"0686",680
"0686",663
"0686",1136
"0686",1231
"0686",1225
"0686",780
"0686",742
"0686",697
"0686",695
"0686",622
"0686",628
"0686",674
"0686",753
"0686",752
"0686",673
"0686",672
"0686",692
"0686",623
"0686",776
"0685",1230
"0685",666
"0685",778
"0685",667
"0685",668
"0685",670
"0685",777
"0685",620
"0685",659
"0685",671
"0685",665
"0685",750
"0685",663
"0685",217
"0685",660
"0685",658
"0685",958
"0685",680
"0685",621
"0685",768
"0685",816
"0685",635
"0685",1233
"0685",679
"0685",619
"0685",622
"0685",707
"0685",677
"0685",845
"0685",636
"0685",1232
"0685",815
"0685",1225
"0685",692
"0685",776
"0685",628
"0685",674
"0685",753
"0685",673
"0685",672
"0685",695
"0685",844
"0685",623
"0684",672
"0684",777
"0684",673
"0684",674
"0684",628
"0684",768
"0684",686
"0684",778
"0684",667
"0684",666
"0684",623
"0684",622
"0684",680
"0684",621
"0684",620
"0684",619
"0684",671
"0684",668
"0684",1247
"0684",665
"0684",636
"0684",1105
"0684",703
"0684",746
"0684",747
"0684",815
"0684",685
"0684",675
"0684",1225
"0684",676
"0684",816
"0684",704
"0684",707
"0684",635
"0684",1230
"0684",1231
"0684",1232
"0684",679
"0684",663
"0684",664
"0684",776
"0684",217
"0683",622
"0683",753
"0683",1109
"0683",776
"0683",906
"0683",672
"0683",628
"0683",673
"0683",623
"0683",680
"0683",621
"0683",620
"0683",619
"0683",907
"0683",909
"0683",911
"0683",910
"0683",668
"0682",663
"0682",1046
"0682",772
"0682",672
"0682",751
"0682",628
"0682",1225
"0682",674
"0681",1196
"0681",686
"0681",1197
"0680",1223
"0679",785
"0678",1220
"0678",674
"0678",669
"0678",1221
"0678",1222
"0678",668
"0677",1051
"0676",1212
"0676",1211
"0676",1214
"0676",1213
"0676",1210
"0675",882
"0674",1208
"0673",672
"0673",754
"0673",619
"0672",1204
"0672",1203
"0672",1202
"0672",1201
"0671",621
"0671",664
"0671",674
"0671",751
"0671",662
"0670",672
"0670",680
"0670",1108
"0670",768
"0670",1186
"0670",692
"0669",1200
"0668",909
"0668",908
"0668",907
"0668",906
"0668",910
"0668",672
"0668",1109
"0668",911
"0668",619
"0668",623
"0668",622
"0668",673
"0668",620
"0668",753
"0667",768
"0667",662
"0667",664
"0667",772
"0667",621
"0667",674
"0667",751
"0666",668
"0666",751
"0666",621
"0666",620
"0666",674
"0665",623
"0665",628
"0665",674
"0665",673
"0665",619
"0665",1205
"0665",672
"0665",622
"0665",776
"0665",621
"0665",680
"0665",620
"0665",751
"0665",753
"0665",669
"0665",949
"0665",907
"0665",670
"0665",908
"0665",909
"0665",910
"0665",911
"0665",1184
"0665",1185
"0665",677
"0664",674
"0664",620
"0664",665
"0664",777
"0664",666
"0664",778
"0664",667
"0664",668
"0664",670
"0664",776
"0664",619
"0664",621
"0664",754
"0664",680
"0664",622
"0664",673
"0664",753
"0664",671
"0664",628
"0663",1121
"0663",623
"0662",668
"0662",1215
"0662",1196
"0662",1197
"0662",667
"0662",785
"0661",665
"0661",674
"0661",751
"0661",668
"0661",621
"0661",672
"0661",666
"0660",1195
"0660",1209
"0660",1194
"0660",1275
"0660",1280
"0660",1193
"0660",1198
"0659",1188
"0659",1187
"0658",622
"0658",767
"0658",664
"0658",692
"0658",666
"0658",909
"0658",908
"0658",907
"0658",906
"0658",667
"0658",665
"0658",668
"0658",750
"0658",663
"0658",768
"0658",761
"0658",661
"0658",1355
"0658",679
"0658",777
"0658",680
"0658",1108
"0658",628
"0658",674
"0658",753
"0658",673
"0658",672
"0658",778
"0658",776
"0658",1186
"0658",1019
"0658",754
"0658",621
"0658",620
"0658",619
"0658",911
"0658",910
"0658",623
"0658",751
"0657",623
"0657",1119
"0657",776
"0657",628
"0657",674
"0657",672
"0657",622
"0657",621
"0657",620
"0657",670
"0657",669
"0657",668
"0657",666
"0657",665
"0657",663
"0657",619
"0657",673
"0656",778
"0656",751
"0656",785
"0656",621
"0656",620
"0656",619
"0656",668
"0656",689
"0656",687
"0656",666
"0656",752
"0656",1183
"0656",667
"0656",777
"0656",665
"0656",753
"0656",674
"0656",628
"0656",697
"0656",997
"0656",955
"0656",776
"0655",673
"0655",623
"0655",753
"0655",619
"0655",776
"0654",680
"0654",672
"0654",1182
"0654",683
"0654",750
"0654",687
"0654",688
"0654",668
"0654",619
"0654",620
"0654",692
"0654",623
"0654",1181
"0654",673
"0654",752
"0654",753
"0654",674
"0654",628
"0654",776
"0654",697
"0654",832
"0654",622
"0654",621
"0653",622
"0653",1206
"0653",692
"0653",1180
"0653",1119
"0653",776
"0653",628
"0653",674
"0653",753
"0653",752
"0653",751
"0653",673
"0653",1207
"0653",623
"0653",777
"0653",680
"0653",621
"0653",620
"0653",619
"0653",668
"0653",667
"0653",778
"0653",666
"0653",665
"0653",663
"0653",1277
"0653",672
"0653",750
"0652",910
"0652",906
"0652",907
"0652",950
"0652",909
"0652",911
"0652",908
"0651",635
"0651",636
"0651",1159
"0651",1160
"0651",1161
"0651",679
"0651",707
"0651",706
"0651",705
"0651",1162
"0651",1167
"0651",1168
"0651",732
"0651",682
"0651",723
